2018,Saturday,Mercer Street,Motor Vehicle Crash - No Injury,17:05:17,40.343839,-74.6668073
2018,Sunday,Herrontown Road,Motor Vehicle Crash - No Injury,14:57:30,40.3881932,-74.6546564
2018,Monday,Elm Road,Motor Vehicle Crash - No Injury,08:50:03,40.351115,-74.678342
2018,Tuesday,Winant Road,Motor Vehicle Crash - No Injury,07:57:39,40.3359151,-74.6821487
2018,Tuesday,Elm Road,Motor Vehicle Crash - No Injury,08:45:08,40.351115,-74.678342
2018,Tuesday,Birch Avenue,Motor Vehicle Crash - No Injury,18:03:01,40.356136,-74.667195
2018,Wednesday,Nassau Street,Motor Vehicle Crash - No Injury,06:38:08,40.3485994,-74.6635093
2018,Wednesday,Bayard Lane,Motor Vehicle Crash - No Injury,14:45:47,40.3496958,-74.6654254
2018,Wednesday,Vandeventer Avenue,Motor Vehicle Crash - No Injury,18:56:23,40.351582,-74.6577752
2018,Thursday,Jefferson Road,Motor Vehicle Crash - No Injury,10:57:54,40.3674948,-74.6627118
2018,Friday,State Road,Motor Vehicle Crash - No Injury,07:50:27,40.3634204,-74.6646639
2018,Friday,Washington Road,Motor Vehicle Crash - Injury,09:16:33,40.3456024,-74.6533484
2018,Friday,Vandeventer Avenue,Motor Vehicle Crash - No Injury,15:08:43,40.351582,-74.6577752
2018,Saturday,Olden Lane,Motor Vehicle Crash - No Injury,09:35:48,40.335665,-74.668035
2018,Sunday,Nassau Street,Motor Vehicle Crash - No Injury,14:20:50,40.3485994,-74.6635093
2018,Sunday,Mercer Street,Motor Vehicle Crash - No Injury,20:08:31,40.343839,-74.6668073
2018,Monday,Quaker Road,Motor Vehicle Crash - No Injury,16:56:27,40.3334022,-74.681658
2018,Tuesday,Mercer Street,Motor Vehicle Crash - No Injury,07:57:05,40.343839,-74.6668073
2018,Wednesday,Quaker Road,Motor Vehicle Crash - Injury,10:35:24,40.3334022,-74.681658
2018,Wednesday,State Road,Motor Vehicle Crash - No Injury,18:26:42,40.3634204,-74.6646639
2018,Wednesday,Paul Robeson Place,Motor Vehicle Crash - No Injury,19:20:11,40.3511023,-74.6662233
2018,Wednesday,State Road,Motor Vehicle Crash - Injury,19:49:33,40.3634204,-74.6646639
2018,Thursday,Library Place,Motor Vehicle Crash - No Injury,12:39:29,40.348235,-74.669228
2018,Thursday,Witherspoon Street,Motor Vehicle Crash - Injury,17:05:28,40.3622565,-74.6644225
2018,Friday,Alexander Street,Motor Vehicle Crash - No Injury,09:46:16,40.3419674,-74.6600934
2018,Friday,Stockton Street,Motor Vehicle Crash - No Injury,13:12:10,40.3376393,-74.6771407
2018,Friday,Nassau Street,Motor Vehicle Crash - No Injury,13:24:19,40.3485994,-74.6635093
2018,Saturday,Valley Road,Motor Vehicle Crash - No Injury,14:13:44,40.3641722,-74.6532094
2018,Saturday,Nassau Street,Motor Vehicle Crash - No Injury,14:45:09,40.3485994,-74.6635093
2018,Saturday,Nassau Street,Motor Vehicle Crash - No Injury,18:09:21,40.3485994,-74.6635093
2018,Saturday,Prospect Avenue,Motor Vehicle Crash - No Injury,19:08:25,40.350255,-74.64598
2018,Sunday,Lovers Lane,Motor Vehicle Crash - No Injury,14:11:14,40.3402478,-74.6718765
2018,Tuesday,North Harrison Street,Motor Vehicle Crash - No Injury,18:42:22,40.3642266,-74.6530539
2018,Tuesday,Nassau Street,Motor Vehicle Crash - No Injury,18:42:57,40.3485994,-74.6635093
2018,Tuesday,Mercer Street,Motor Vehicle Crash - No Injury,18:57:04,40.343839,-74.6668073
2018,Tuesday,Quaker Road,Motor Vehicle Crash - No Injury,19:02:18,40.3334022,-74.681658
2018,Wednesday,Nassau Street,Motor Vehicle Crash - No Injury,17:42:21,40.3485994,-74.6635093
2018,Thursday,Nassau Street,Motor Vehicle Crash - No Injury,08:43:10,40.3485994,-74.6635093
2018,Thursday,Alexander Street,Motor Vehicle Crash - No Injury,15:22:04,40.3419674,-74.6600934
2018,Thursday,Walnut Lane,Motor Vehicle Crash - No Injury,16:42:18,40.3665842,-74.6582453
2018,Friday,Princeton Avenue,Motor Vehicle Crash - No Injury,10:04:28,40.352106,-74.647381
2018,Friday,Alexander Street,Motor Vehicle Crash - No Injury,12:52:51,40.3419674,-74.6600934
2018,Saturday,Palmer Square East,Motor Vehicle Crash - No Injury,12:05:42,40.3504444,-74.6608955
2018,Saturday,Washington Road,Motor Vehicle Crash - No Injury,20:28:35,40.3456024,-74.6533484
2018,Sunday,Spring Street,Motor Vehicle Crash - No Injury,14:30:01,40.351221,-74.6590103
2018,Monday,Great Road,Motor Vehicle Crash - No Injury,10:43:39,40.362656,-74.687158
2018,Monday,Great Road,Motor Vehicle Crash - No Injury,10:52:54,40.362656,-74.687158
2018,Monday,Trewbridge Court,Motor Vehicle Crash - No Injury,21:27:48,40.38743,-74.6641
2018,Monday,Spring Street,Motor Vehicle Crash - No Injury,21:29:16,40.351221,-74.6590103
2018,Tuesday,Broadmead,Motor Vehicle Crash - Injury,11:00:31,40.3441777,-74.6411671
2018,Tuesday,Valley Road,Motor Vehicle Crash - No Injury,11:31:18,40.3641722,-74.6532094
2018,Tuesday,Valley Road,Motor Vehicle Crash - No Injury,12:43:04,40.3641722,-74.6532094
2018,Tuesday,Wilton Street,Motor Vehicle Crash - No Injury,14:10:58,40.353646,-74.642097
2018,Tuesday,Hamilton Avenue,Motor Vehicle Crash - No Injury,14:10:52,40.3584741,-74.643831
2018,Tuesday,Alexander Street,Motor Vehicle Crash - No Injury,16:48:27,40.3419674,-74.6600934
2018,Wednesday,University Place,Motor Vehicle Crash - No Injury,13:58:06,40.3431389,-74.6605861
2018,Wednesday,Cherry Valley Road,Motor Vehicle Crash - No Injury,18:17:24,40.3817492,-74.6918159
2018,Thursday,Valley Road,Motor Vehicle Crash - No Injury,18:38:31,40.3641722,-74.6532094
2018,Friday,Prospect Avenue,Motor Vehicle Crash - No Injury,15:02:39,40.350255,-74.64598
2018,Sunday,Cherry Valley Road,Motor Vehicle Crash - No Injury,21:34:38,40.3817492,-74.6918159
2018,Monday,North Harrison Street,Motor Vehicle Crash - No Injury,09:51:50,40.3642266,-74.6530539
2018,Monday,Lovers Lane,Motor Vehicle Crash - No Injury,10:31:25,40.3402478,-74.6718765
2018,Monday,Elm Road,Motor Vehicle Crash - No Injury,20:17:16,40.351115,-74.678342
2018,Monday,Mercer Street,Motor Vehicle Crash - No Injury,22:19:34,40.343839,-74.6668073
2018,Tuesday,Moran Avenue,Motor Vehicle Crash - No Injury,10:00:30,40.3526224,-74.653363
2018,Tuesday,Riverside Drive,Motor Vehicle Crash - No Injury,15:38:55,40.352662,-74.636188
2018,Thursday,Nassau Street,Motor Vehicle Crash - No Injury,11:53:47,40.3485994,-74.6635093
2018,Thursday,North Harrison Street,Motor Vehicle Crash - No Injury,12:05:58,40.3642266,-74.6530539
2018,Friday,River Road,Motor Vehicle Crash - No Injury,08:21:15,40.3751704,-74.6213117
2018,Friday,Elm Drive,Motor Vehicle Crash - No Injury,09:22:34,40.3431949,-74.6563004
2018,Friday,Palmer Square East,Motor Vehicle Crash - No Injury,12:51:13,40.3504444,-74.6608955
2018,Friday,Great Road,Motor Vehicle Crash - No Injury,16:17:00,40.362656,-74.687158
